match_id,season,date,innings_number,over_number,batting_team,bowling_team,final_stabilized_probability,eventual_winner
1304076,2022,2022-04-18,2,13,Kolkata Knight Riders,Rajasthan Royals,0.9,Rajasthan Royals
1304076,2022,2022-04-18,2,16,Kolkata Knight Riders,Rajasthan Royals,0.9742,Rajasthan Royals
1304078,2022,2022-04-20,2,4,Delhi Capitals,Punjab Kings,0.94,Delhi Capitals
1304078,2022,2022-04-20,2,5,Delhi Capitals,Punjab Kings,0.94,Delhi Capitals
1304078,2022,2022-04-20,2,6,Delhi Capitals,Punjab Kings,0.94,Delhi Capitals
1304078,2022,2022-04-20,2,7,Delhi Capitals,Punjab Kings,0.9948,Delhi Capitals
1304078,2022,2022-04-20,2,8,Delhi Capitals,Punjab Kings,0.9948,Delhi Capitals
1304078,2022,2022-04-20,2,9,Delhi Capitals,Punjab Kings,0.9948,Delhi Capitals
1304078,2022,2022-04-20,2,10,Delhi Capitals,Punjab Kings,0.9948,Delhi Capitals
1304078,2022,2022-04-20,2,11,Delhi Capitals,Punjab Kings,1.0,Delhi Capitals
1304082,2022,2022-04-23,2,4,Sunrisers Hyderabad,Royal Challengers Bengaluru,0.9286,Sunrisers Hyderabad
1304082,2022,2022-04-23,2,5,Sunrisers Hyderabad,Royal Challengers Bengaluru,0.9286,Sunrisers Hyderabad
1304082,2022,2022-04-23,2,6,Sunrisers Hyderabad,Royal Challengers Bengaluru,0.9286,Sunrisers Hyderabad
1304082,2022,2022-04-23,2,7,Sunrisers Hyderabad,Royal Challengers Bengaluru,0.9948,Sunrisers Hyderabad
1304082,2022,2022-04-23,2,8,Sunrisers Hyderabad,Royal Challengers Bengaluru,0.9948,Sunrisers Hyderabad
1304087,2022,2022-04-28,2,8,Delhi Capitals,Kolkata Knight Riders,0.879,Delhi Capitals
1304087,2022,2022-04-28,2,9,Delhi Capitals,Kolkata Knight Riders,0.879,Delhi Capitals
1304087,2022,2022-04-28,2,10,Delhi Capitals,Kolkata Knight Riders,0.879,Delhi Capitals
1304087,2022,2022-04-28,2,16,Delhi Capitals,Kolkata Knight Riders,0.8545,Delhi Capitals
1304087,2022,2022-04-28,2,17,Delhi Capitals,Kolkata Knight Riders,0.9851,Delhi Capitals
1304087,2022,2022-04-28,2,18,Delhi Capitals,Kolkata Knight Riders,0.858,Delhi Capitals
1304087,2022,2022-04-28,2,19,Delhi Capitals,Kolkata Knight Riders,0.858,Delhi Capitals
1304089,2022,2022-04-30,2,19,Gujarat Titans,Royal Challengers Bengaluru,0.9742,Gujarat Titans
1304090,2022,2022-04-30,2,1,Mumbai Indians,Rajasthan Royals,0.8557,Mumbai Indians
1304090,2022,2022-04-30,2,7,Mumbai Indians,Rajasthan Royals,0.879,Mumbai Indians
1304090,2022,2022-04-30,2,16,Mumbai Indians,Rajasthan Royals,0.8545,Mumbai Indians
1304090,2022,2022-04-30,2,17,Mumbai Indians,Rajasthan Royals,0.8545,Mumbai Indians
1304090,2022,2022-04-30,2,18,Mumbai Indians,Rajasthan Royals,0.9851,Mumbai Indians
1304090,2022,2022-04-30,2,19,Mumbai Indians,Rajasthan Royals,0.858,Mumbai Indians
1304090,2022,2022-04-30,2,20,Mumbai Indians,Rajasthan Royals,0.858,Mumbai Indians
1304093,2022,2022-05-02,2,19,Kolkata Knight Riders,Rajasthan Royals,0.9916,Kolkata Knight Riders
1304093,2022,2022-05-02,2,20,Kolkata Knight Riders,Rajasthan Royals,0.9916,Kolkata Knight Riders
1304094,2022,2022-05-03,2,7,Punjab Kings,Gujarat Titans,0.9322,Punjab Kings
1304094,2022,2022-05-03,2,11,Punjab Kings,Gujarat Titans,0.8624,Punjab Kings
1304094,2022,2022-05-03,2,12,Punjab Kings,Gujarat Titans,0.9355,Punjab Kings
1304094,2022,2022-05-03,2,13,Punjab Kings,Gujarat Titans,0.9355,Punjab Kings
1304094,2022,2022-05-03,2,14,Punjab Kings,Gujarat Titans,0.9355,Punjab Kings
1304094,2022,2022-05-03,2,15,Punjab Kings,Gujarat Titans,0.9355,Punjab Kings
1304094,2022,2022-05-03,2,16,Punjab Kings,Gujarat Titans,0.989,Punjab Kings
1304097,2022,2022-05-06,2,9,Gujarat Titans,Mumbai Indians,0.8585,Mumbai Indians
1304097,2022,2022-05-06,2,10,Gujarat Titans,Mumbai Indians,0.8585,Mumbai Indians
1304097,2022,2022-05-06,2,11,Gujarat Titans,Mumbai Indians,0.8624,Mumbai Indians
1304097,2022,2022-05-06,2,12,Gujarat Titans,Mumbai Indians,0.8624,Mumbai Indians
1304097,2022,2022-05-06,2,17,Gujarat Titans,Mumbai Indians,0.9009,Mumbai Indians
1304098,2022,2022-05-07,2,1,Rajasthan Royals,Punjab Kings,0.8557,Rajasthan Royals
1304098,2022,2022-05-07,2,7,Rajasthan Royals,Punjab Kings,0.8876,Rajasthan Royals
1304098,2022,2022-05-07,2,8,Rajasthan Royals,Punjab Kings,0.8876,Rajasthan Royals
1304098,2022,2022-05-07,2,14,Rajasthan Royals,Punjab Kings,0.92,Rajasthan Royals
1304098,2022,2022-05-07,2,16,Rajasthan Royals,Punjab Kings,0.9009,Rajasthan Royals
1304098,2022,2022-05-07,2,17,Rajasthan Royals,Punjab Kings,0.9009,Rajasthan Royals
1304098,2022,2022-05-07,2,18,Rajasthan Royals,Punjab Kings,0.9916,Rajasthan Royals
1304098,2022,2022-05-07,2,19,Rajasthan Royals,Punjab Kings,0.9851,Rajasthan Royals
1304098,2022,2022-05-07,2,20,Rajasthan Royals,Punjab Kings,0.858,Rajasthan Royals
1304104,2022,2022-05-11,2,18,Delhi Capitals,Rajasthan Royals,0.9916,Delhi Capitals
1304104,2022,2022-05-11,2,19,Delhi Capitals,Rajasthan Royals,0.9916,Delhi Capitals
1304105,2022,2022-05-12,2,12,Mumbai Indians,Chennai Super Kings,0.9868,Mumbai Indians
1304105,2022,2022-05-12,2,13,Mumbai Indians,Chennai Super Kings,0.9868,Mumbai Indians
1304105,2022,2022-05-12,2,14,Mumbai Indians,Chennai Super Kings,0.9868,Mumbai Indians
1304105,2022,2022-05-12,2,15,Mumbai Indians,Chennai Super Kings,0.9868,Mumbai Indians
1304108,2022,2022-05-15,2,1,Gujarat Titans,Chennai Super Kings,0.8557,Gujarat Titans
1304108,2022,2022-05-15,2,7,Gujarat Titans,Chennai Super Kings,0.8876,Gujarat Titans
1304108,2022,2022-05-15,2,8,Gujarat Titans,Chennai Super Kings,0.8876,Gujarat Titans
1304108,2022,2022-05-15,2,9,Gujarat Titans,Chennai Super Kings,0.8876,Gujarat Titans
1304108,2022,2022-05-15,2,10,Gujarat Titans,Chennai Super Kings,0.8876,Gujarat Titans
1304108,2022,2022-05-15,2,11,Gujarat Titans,Chennai Super Kings,0.9615,Gujarat Titans
1304108,2022,2022-05-15,2,12,Gujarat Titans,Chennai Super Kings,0.92,Gujarat Titans
1304108,2022,2022-05-15,2,13,Gujarat Titans,Chennai Super Kings,0.92,Gujarat Titans
1304108,2022,2022-05-15,2,14,Gujarat Titans,Chennai Super Kings,0.92,Gujarat Titans
1304108,2022,2022-05-15,2,15,Gujarat Titans,Chennai Super Kings,0.92,Gujarat Titans
1304108,2022,2022-05-15,2,16,Gujarat Titans,Chennai Super Kings,0.9683,Gujarat Titans
1304108,2022,2022-05-15,2,17,Gujarat Titans,Chennai Super Kings,0.9683,Gujarat Titans
1304108,2022,2022-05-15,2,18,Gujarat Titans,Chennai Super Kings,0.9683,Gujarat Titans
1304108,2022,2022-05-15,2,19,Gujarat Titans,Chennai Super Kings,0.9916,Gujarat Titans
1304108,2022,2022-05-15,2,20,Gujarat Titans,Chennai Super Kings,0.9916,Gujarat Titans
1304113,2022,2022-05-19,2,11,Royal Challengers Bengaluru,Gujarat Titans,0.8696,Royal Challengers Bengaluru
1304113,2022,2022-05-19,2,12,Royal Challengers Bengaluru,Gujarat Titans,0.8696,Royal Challengers Bengaluru
1304113,2022,2022-05-19,2,17,Royal Challengers Bengaluru,Gujarat Titans,0.94,Royal Challengers Bengaluru
1304113,2022,2022-05-19,2,18,Royal Challengers Bengaluru,Gujarat Titans,0.94,Royal Challengers Bengaluru
1304113,2022,2022-05-19,2,19,Royal Challengers Bengaluru,Gujarat Titans,0.9789,Royal Challengers Bengaluru
1304114,2022,2022-05-20,2,7,Rajasthan Royals,Chennai Super Kings,0.8876,Rajasthan Royals
1304114,2022,2022-05-20,2,8,Rajasthan Royals,Chennai Super Kings,0.8876,Rajasthan Royals
1304114,2022,2022-05-20,2,19,Rajasthan Royals,Chennai Super Kings,0.8545,Rajasthan Royals
1304114,2022,2022-05-20,2,20,Rajasthan Royals,Chennai Super Kings,0.858,Rajasthan Royals
1304115,2022,2022-05-21,2,18,Mumbai Indians,Delhi Capitals,0.9742,Mumbai Indians
1304115,2022,2022-05-21,2,19,Mumbai Indians,Delhi Capitals,0.9742,Mumbai Indians
1304116,2022,2022-05-22,2,1,Punjab Kings,Sunrisers Hyderabad,0.8557,Punjab Kings
1304116,2022,2022-05-22,2,7,Punjab Kings,Sunrisers Hyderabad,0.879,Punjab Kings
1304116,2022,2022-05-22,2,8,Punjab Kings,Sunrisers Hyderabad,0.879,Punjab Kings
1304116,2022,2022-05-22,2,9,Punjab Kings,Sunrisers Hyderabad,0.94,Punjab Kings
1304116,2022,2022-05-22,2,10,Punjab Kings,Sunrisers Hyderabad,0.879,Punjab Kings
1304116,2022,2022-05-22,2,11,Punjab Kings,Sunrisers Hyderabad,0.92,Punjab Kings
1304116,2022,2022-05-22,2,12,Punjab Kings,Sunrisers Hyderabad,0.92,Punjab Kings
1304116,2022,2022-05-22,2,14,Punjab Kings,Sunrisers Hyderabad,0.9868,Punjab Kings
1304116,2022,2022-05-22,2,15,Punjab Kings,Sunrisers Hyderabad,0.9868,Punjab Kings
1304116,2022,2022-05-22,2,16,Punjab Kings,Sunrisers Hyderabad,0.858,Punjab Kings
1312197,2022,2022-05-24,2,6,Gujarat Titans,Rajasthan Royals,0.8516,Gujarat Titans
1312197,2022,2022-05-24,2,20,Gujarat Titans,Rajasthan Royals,1.0,Gujarat Titans
1312198,2022,2022-05-25,2,20,Lucknow Super Giants,Royal Challengers Bengaluru,0.858,Royal Challengers Bengaluru
1312199,2022,2022-05-27,2,5,Rajasthan Royals,Royal Challengers Bengaluru,0.9286,Rajasthan Royals
1312199,2022,2022-05-27,2,6,Rajasthan Royals,Royal Challengers Bengaluru,0.9286,Rajasthan Royals
1312199,2022,2022-05-27,2,7,Rajasthan Royals,Royal Challengers Bengaluru,0.9948,Rajasthan Royals
1312199,2022,2022-05-27,2,9,Rajasthan Royals,Royal Challengers Bengaluru,0.9948,Rajasthan Royals
1312199,2022,2022-05-27,2,10,Rajasthan Royals,Royal Challengers Bengaluru,0.9948,Rajasthan Royals
1312199,2022,2022-05-27,2,11,Rajasthan Royals,Royal Challengers Bengaluru,1.0,Rajasthan Royals
1312199,2022,2022-05-27,2,12,Rajasthan Royals,Royal Challengers Bengaluru,1.0,Rajasthan Royals
1312199,2022,2022-05-27,2,13,Rajasthan Royals,Royal Challengers Bengaluru,0.9109,Rajasthan Royals
1312199,2022,2022-05-27,2,14,Rajasthan Royals,Royal Challengers Bengaluru,0.9109,Rajasthan Royals
1312199,2022,2022-05-27,2,15,Rajasthan Royals,Royal Challengers Bengaluru,0.9109,Rajasthan Royals
1312199,2022,2022-05-27,2,16,Rajasthan Royals,Royal Challengers Bengaluru,0.9789,Rajasthan Royals
1312199,2022,2022-05-27,2,17,Rajasthan Royals,Royal Challengers Bengaluru,0.9789,Rajasthan Royals
1312199,2022,2022-05-27,2,18,Rajasthan Royals,Royal Challengers Bengaluru,0.9789,Rajasthan Royals
1312199,2022,2022-05-27,2,19,Rajasthan Royals,Royal Challengers Bengaluru,0.9789,Rajasthan Royals
1312200,2022,2022-05-29,2,16,Gujarat Titans,Rajasthan Royals,0.965,Gujarat Titans
1312200,2022,2022-05-29,2,17,Gujarat Titans,Rajasthan Royals,1.0,Gujarat Titans
1312200,2022,2022-05-29,2,18,Gujarat Titans,Rajasthan Royals,1.0,Gujarat Titans
1312200,2022,2022-05-29,2,19,Gujarat Titans,Rajasthan Royals,1.0,Gujarat Titans
1359475,2023,2023-03-31,2,4,Gujarat Titans,Chennai Super Kings,0.8516,Gujarat Titans
1359475,2023,2023-03-31,2,5,Gujarat Titans,Chennai Super Kings,0.8516,Gujarat Titans
1359475,2023,2023-03-31,2,6,Gujarat Titans,Chennai Super Kings,0.8516,Gujarat Titans
1359475,2023,2023-03-31,2,7,Gujarat Titans,Chennai Super Kings,0.8585,Gujarat Titans
1359475,2023,2023-03-31,2,8,Gujarat Titans,Chennai Super Kings,0.8585,Gujarat Titans
1359475,2023,2023-03-31,2,9,Gujarat Titans,Chennai Super Kings,0.8585,Gujarat Titans
1359475,2023,2023-03-31,2,11,Gujarat Titans,Chennai Super Kings,0.9,Gujarat Titans
1359475,2023,2023-03-31,2,19,Gujarat Titans,Chennai Super Kings,0.9742,Gujarat Titans
1359479,2023,2023-04-02,2,8,Royal Challengers Bengaluru,Mumbai Indians,0.8876,Royal Challengers Bengaluru
1359479,2023,2023-04-02,2,10,Royal Challengers Bengaluru,Mumbai Indians,0.8876,Royal Challengers Bengaluru
1359479,2023,2023-04-02,2,11,Royal Challengers Bengaluru,Mumbai Indians,0.9615,Royal Challengers Bengaluru
1359479,2023,2023-04-02,2,12,Royal Challengers Bengaluru,Mumbai Indians,0.9615,Royal Challengers Bengaluru
